timestamp,elapsed_s,mcu_tick_ms,wiper,state,power_in_W,v_in,i_in,v_out,i_out,wiper_status,tc1,cj1,tc2,cj2,tc3,cj3
2026-04-17 17:45:13.390,0.028,1216265,183,1,-0.0,0.94,-0.001,1.13,0.019,,,,,,,
2026-04-17 17:45:13.439,0.077,1216314,184,1,0.0,0.94,0.0,1.13,0.019,,,,,,,
2026-04-17 17:45:13.489,0.128,1216365,183,1,-0.0,0.94,-0.001,1.12,0.018,,,,,,,
2026-04-17 17:45:13.538,0.177,1216414,182,1,-0.0,0.94,-0.001,1.12,0.018,,,,,,,
2026-04-17 17:45:13.589,0.228,1216465,181,1,-0.0,0.94,-0.001,1.12,0.017,,,,,,,
2026-04-17 17:45:13.639,0.278,1216514,180,1,-0.0,0.94,-0.001,1.12,0.017,,,,,,,
2026-04-17 17:45:13.690,0.329,1216565,179,1,-0.0,0.94,-0.001,1.12,0.016,,,,,,,
2026-04-17 17:45:13.739,0.378,1216614,179,1,-0.0,0.94,-0.001,1.12,0.016,,,,,,,
2026-04-17 17:45:13.790,0.428,1216665,179,1,-0.0,0.94,-0.001,1.12,0.016,,,,,,,
2026-04-17 17:45:13.839,0.478,1216714,179,1,-0.0,0.94,-0.001,1.12,0.015,,,,,,,
2026-04-17 17:45:13.891,0.529,1216765,179,1,-0.0,0.93,-0.001,1.11,0.015,,,,,,,
2026-04-17 17:45:13.939,0.578,1216814,179,1,-0.0,0.93,-0.001,1.11,0.015,,,,,,,
2026-04-17 17:45:13.990,0.629,1216865,179,1,-0.0,0.93,-0.001,1.11,0.015,,,,,,,
2026-04-17 17:45:14.039,0.678,1216914,179,1,-0.0,0.93,-0.001,1.11,0.015,,,,,,,
2026-04-17 17:45:14.090,0.729,1216965,179,1,-0.0,0.93,-0.001,1.11,0.014,,,,,,,
2026-04-17 17:45:14.139,0.778,1217014,179,1,-0.0,0.93,-0.001,1.11,0.013,,,,,,,
2026-04-17 17:45:14.190,0.829,1217065,179,1,-0.0,0.93,-0.001,1.1,0.013,,,,,,,
2026-04-17 17:45:14.239,0.878,1217114,179,1,-0.0,0.93,-0.001,1.1,0.013,,,,,,,
2026-04-17 17:45:14.290,0.929,1217165,179,1,-0.0,0.93,-0.001,1.1,0.013,,,,,,,
2026-04-17 17:45:14.340,0.978,1217214,179,1,-0.0,0.92,-0.001,1.1,0.013,,,,,,,
2026-04-17 17:45:14.391,1.029,1217265,179,1,-0.0,0.92,-0.001,1.1,0.012,,,,,,,
2026-04-17 17:45:14.440,1.078,1217314,179,1,-0.0,0.92,-0.001,1.1,0.012,,,,,,,
2026-04-17 17:45:14.491,1.129,1217365,179,1,-0.0,0.92,-0.001,1.09,0.012,,,,,,,
2026-04-17 17:45:14.540,1.179,1217414,179,1,-0.0,0.92,-0.001,1.09,0.012,,,,,,,
2026-04-17 17:45:14.591,1.23,1217465,180,1,-0.0,0.92,-0.002,1.09,0.011,,,,,,,
2026-04-17 17:45:14.640,1.279,1217514,181,1,-0.0,0.91,-0.001,1.09,0.011,,,,,,,
2026-04-17 17:45:14.691,1.33,1217565,182,1,-0.0,0.91,-0.001,1.09,0.011,,,,,,,
2026-04-17 17:45:14.740,1.379,1217614,183,1,-0.0,0.91,-0.001,1.08,0.011,,,,,,,
