timestamp,elapsed_s,mcu_tick_ms,wiper,state,power_in_W,v_in,i_in,v_out,i_out,wiper_status,tc1,cj1,tc2,cj2,tc3,cj3
2026-04-21 15:27:01.673,10.367,895,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:01.869,10.564,1091,128,1,0.0,0.0,0.0,0.0,0.0,,,,41.5,50.75,,
2026-04-21 15:27:01.920,10.614,1141,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:01.969,10.664,1191,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:02.019,10.714,1241,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:02.070,10.764,1291,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:02.120,10.815,1341,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:02.169,10.864,1391,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:02.220,10.915,1441,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:02.408,11.103,1629,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:02.459,11.154,1680,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:02.509,11.204,1730,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:02.560,11.255,1780,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:02.610,11.304,1830,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:02.660,11.354,1880,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:02.710,11.404,1930,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:02.760,11.455,1980,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:02.956,11.651,2175,128,1,0.0,0.0,0.0,0.0,0.0,,,,42.0,50.88,,
2026-04-21 15:27:03.004,11.698,2224,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:03.054,11.748,2274,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:03.104,11.799,2324,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:03.154,11.849,2374,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:03.204,11.899,2424,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:03.254,11.949,2474,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:03.304,11.999,2524,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:03.495,12.19,2712,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:03.544,12.239,2763,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:03.594,12.289,2813,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:03.644,12.339,2863,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:03.693,12.388,2913,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:03.744,12.438,2963,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:03.795,12.489,3013,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:03.844,12.539,3063,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:04.037,12.732,3256,128,1,0.0,0.0,0.0,0.0,0.0,,,,41.75,50.94,,
2026-04-21 15:27:04.088,12.783,3307,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:04.139,12.833,3357,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:04.189,12.883,3407,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:04.238,12.933,3457,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:04.289,12.983,3507,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:04.339,13.033,3557,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:04.388,13.083,3607,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:04.578,13.272,3795,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:04.628,13.323,3846,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:04.678,13.373,3896,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:04.728,13.423,3946,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:04.778,13.473,3996,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:04.828,13.523,4046,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2026-04-21 15:27:04.878,13.573,4096,128,1,0.0,0.0,0.0,0.0,0.0,,,,,,,
